id,age_at_entry,income_level,health_score,pension_contrib_rate,true_event_time,censor_time,time_to_event,event_observed,method
2980,58,53503.86,73.7,0.099,24.542,6.505,6.505,0,zero
2981,52,15000.0,71.1,0.09,4.846,7.865,4.846,1,zero
2982,37,43809.44,65.8,0.045,11.763,25.0,11.763,1,zero
2983,39,35989.25,66.3,0.069,26.495,25.0,25.0,0,zero
2984,47,48553.12,61.3,0.043,29.653,25.0,25.0,0,zero
2985,50,46151.28,63.4,0.107,16.036,0.792,0.792,0,zero
2986,28,31644.28,72.9,0.04,12.95,25.0,12.95,1,zero
2987,50,33911.98,67.2,0.089,6.627,11.447,6.627,1,zero
2988,33,15000.0,75.5,0.085,21.661,25.0,21.661,1,zero
2989,29,48999.9,62.2,0.073,10.583,25.0,10.583,1,zero
2990,56,42877.29,77.1,0.055,18.333,25.0,18.333,1,zero
2991,44,56782.15,83.1,0.066,53.353,0.24,0.24,0,zero
2992,35,35207.2,69.9,0.103,20.258,25.0,20.258,1,zero
2993,39,50972.03,75.2,0.099,11.727,25.0,11.727,1,zero
2994,56,27160.89,75.6,0.096,6.806,3.807,3.807,0,zero
2995,52,15000.0,65.0,0.097,2.736,14.01,2.736,1,zero
2996,46,38865.83,75.6,0.043,21.02,4.223,4.223,0,zero
2997,41,33199.82,47.3,0.039,12.232,3.869,3.869,0,zero
2998,50,27390.14,43.3,0.108,4.331,19.307,4.331,1,zero
2999,31,50777.26,66.7,0.105,11.035,6.663,6.663,0,zero
3000,50,54498.96,76.3,0.091,1.545,9.394,1.545,1,zero
3001,49,41265.06,69.1,0.085,34.929,18.25,18.25,0,zero
3002,34,37809.77,77.5,0.063,30.566,25.0,25.0,0,zero
3003,43,40752.5,58.0,0.05,11.728,13.293,11.728,1,zero
3004,35,32164.89,78.8,0.09,35.198,25.0,25.0,0,zero
3005,37,46751.15,86.3,0.112,25.866,13.846,13.846,0,zero
3006,32,21527.54,63.0,0.069,18.512,25.0,18.512,1,zero
3007,28,27123.06,77.7,0.057,22.688,14.742,14.742,0,zero
3008,55,30504.87,70.2,0.054,16.753,2.254,2.254,0,zero
3009,52,46496.27,74.4,0.032,7.903,7.053,7.053,0,zero
3010,35,36370.12,86.3,0.077,20.567,25.0,20.567,1,zero
3011,25,56324.68,73.3,0.119,41.233,25.0,25.0,0,zero
3012,48,49639.72,77.6,0.103,2.256,25.0,2.256,1,zero
3013,55,30386.88,57.4,0.111,3.515,9.084,3.515,1,zero
3014,50,47601.59,77.3,0.086,9.603,24.985,9.603,1,zero
3015,29,35101.52,86.1,0.073,13.754,7.297,7.297,0,zero
3016,44,45678.17,60.8,0.119,6.721,3.932,3.932,0,zero
3017,35,50221.27,66.8,0.07,23.191,13.736,13.736,0,zero
3018,57,53376.58,76.9,0.113,10.005,12.981,10.005,1,zero
3019,51,42424.26,74.5,0.099,6.305,11.24,6.305,1,zero
3020,58,59201.48,56.4,0.06,28.223,23.666,23.666,0,zero
3021,39,45295.77,71.6,0.075,23.474,7.004,7.004,0,zero
3022,56,41620.63,66.7,0.065,7.534,25.0,7.534,1,zero
3023,45,36369.83,60.3,0.042,10.41,3.506,3.506,0,zero
3024,29,32424.29,83.6,0.062,27.927,25.0,25.0,0,zero
3025,30,45038.6,70.1,0.11,28.644,8.034,8.034,0,zero
3026,46,41209.09,79.8,0.098,7.54,20.069,7.54,1,zero
3027,42,43129.91,58.3,0.055,31.603,25.0,25.0,0,zero
3028,38,45768.95,75.9,0.063,29.621,25.0,25.0,0,zero
3029,34,43079.22,80.6,0.085,34.487,25.0,25.0,0,zero
3030,37,64159.54,67.6,0.067,10.112,25.0,10.112,1,zero
3031,55,33664.42,65.0,0.075,4.679,25.0,4.679,1,zero
3032,54,45187.52,57.0,0.093,8.092,25.0,8.092,1,zero
3033,27,37267.68,61.3,0.072,4.572,25.0,4.572,1,zero
3034,54,15000.0,65.5,0.047,2.917,25.0,2.917,1,zero
3035,30,37678.33,60.2,0.077,6.866,11.658,6.866,1,zero
3036,53,28762.04,62.3,0.062,14.266,25.0,14.266,1,zero
3037,32,39198.13,71.6,0.056,3.242,19.749,3.242,1,zero
3038,57,39683.17,72.8,0.06,4.022,25.0,4.022,1,zero
3039,41,44624.29,80.9,0.07,40.984,23.712,23.712,0,zero
3040,35,33637.85,62.4,0.11,4.177,24.026,4.177,1,zero
3041,37,35138.89,70.2,0.096,15.453,25.0,15.453,1,zero
3042,35,48408.32,65.8,0.09,22.086,16.299,16.299,0,zero
3043,55,30291.3,65.1,0.072,24.027,25.0,24.027,1,zero
3044,52,17938.56,66.8,0.03,19.298,20.433,19.298,1,zero
3045,30,41884.38,68.0,0.061,17.043,0.353,0.353,0,zero
3046,40,52850.18,72.5,0.103,40.177,25.0,25.0,0,zero
3047,28,48270.17,66.7,0.065,18.635,24.342,18.635,1,zero
3048,59,42105.81,82.3,0.081,17.549,25.0,17.549,1,zero
3049,50,55007.74,53.0,0.048,9.393,19.89,9.393,1,zero
3050,36,52984.21,80.5,0.112,25.588,25.0,25.0,0,zero
3051,35,36029.03,66.3,0.113,15.016,25.0,15.016,1,zero
3052,49,42970.26,68.1,0.043,17.569,25.0,17.569,1,zero
3053,42,43485.52,69.9,0.095,20.237,25.0,20.237,1,zero
3054,43,38958.99,77.1,0.037,8.292,7.912,7.912,0,zero
3055,47,53610.97,61.2,0.084,10.735,25.0,10.735,1,zero
3056,42,38174.31,63.4,0.046,20.996,25.0,20.996,1,zero
3057,50,33996.65,75.0,0.043,6.474,12.68,6.474,1,zero
3058,30,15000.0,53.0,0.03,8.715,5.155,5.155,0,zero
3059,28,30420.35,69.7,0.115,19.211,25.0,19.211,1,zero
3060,53,24214.99,62.0,0.105,19.034,25.0,19.034,1,zero
3061,58,39515.25,59.9,0.037,3.431,3.558,3.431,1,zero
3062,41,24955.73,53.6,0.084,10.489,13.323,10.489,1,zero
3063,40,47304.22,77.7,0.051,6.162,15.231,6.162,1,zero
3064,26,53301.25,71.6,0.054,20.211,4.656,4.656,0,zero
3065,58,39626.12,63.3,0.109,5.081,22.362,5.081,1,zero
3066,32,28191.79,68.4,0.04,19.531,12.071,12.071,0,zero
3067,37,43436.8,59.1,0.084,22.49,2.876,2.876,0,zero
3068,32,62721.7,64.6,0.066,14.526,25.0,14.526,1,zero
3069,54,58989.77,68.0,0.047,24.136,25.0,24.136,1,zero
3070,56,23127.06,70.6,0.071,8.853,0.254,0.254,0,zero
3071,54,22681.83,73.9,0.115,6.234,0.798,0.798,0,zero
3072,25,19605.56,51.9,0.1,11.838,25.0,11.838,1,zero
3073,41,26356.25,74.0,0.042,11.307,25.0,11.307,1,zero
3074,44,43019.11,52.7,0.106,7.059,25.0,7.059,1,zero
3075,48,33319.67,74.3,0.114,17.934,25.0,17.934,1,zero
3076,46,29935.96,67.9,0.055,19.845,13.981,13.981,0,zero
3077,53,52469.32,80.9,0.06,28.392,18.997,18.997,0,zero
3078,46,46361.12,63.3,0.041,12.797,25.0,12.797,1,zero
3079,33,19543.57,77.8,0.061,6.814,13.008,6.814,1,zero
3080,34,51780.7,58.3,0.091,30.147,18.618,18.618,0,zero
3081,52,46072.42,71.1,0.054,11.054,13.618,11.054,1,zero
3082,52,46339.16,49.6,0.031,18.698,9.636,9.636,0,zero
3083,45,33154.31,78.8,0.06,24.16,25.0,24.16,1,zero
3084,48,37752.35,87.3,0.071,24.247,20.963,20.963,0,zero
3085,26,16327.34,63.0,0.081,10.292,14.082,10.292,1,zero
3086,32,50403.84,71.2,0.092,43.529,25.0,25.0,0,zero
3087,51,28012.88,74.4,0.036,15.972,25.0,15.972,1,zero
3088,46,29552.45,54.5,0.072,11.802,25.0,11.802,1,zero
3089,51,29390.3,62.5,0.054,14.775,25.0,14.775,1,zero
3090,53,61604.81,61.9,0.115,3.333,23.889,3.333,1,zero
3091,27,31975.55,94.1,0.062,18.175,12.275,12.275,0,zero
3092,37,51307.12,80.5,0.039,43.007,0.224,0.224,0,zero
3093,34,39712.09,67.8,0.034,8.417,2.322,2.322,0,zero
3094,33,30050.68,77.8,0.054,14.564,7.108,7.108,0,zero
3095,51,27875.2,72.1,0.046,10.159,2.304,2.304,0,zero
3096,58,32453.73,75.9,0.088,8.527,25.0,8.527,1,zero
3097,25,39106.46,59.5,0.106,17.954,25.0,17.954,1,zero
3098,56,47220.85,83.7,0.058,51.61,25.0,25.0,0,zero
3099,49,34348.1,62.3,0.082,7.115,17.662,7.115,1,zero
3100,53,33899.06,62.8,0.096,14.313,25.0,14.313,1,zero
3101,31,29426.14,75.9,0.066,24.484,23.087,23.087,0,zero
3102,27,25671.49,73.5,0.036,19.504,25.0,19.504,1,zero
3103,44,24667.71,70.2,0.051,4.246,21.937,4.246,1,zero
3104,44,51856.35,78.4,0.109,19.93,21.537,19.93,1,zero
3105,54,33653.93,58.4,0.104,22.043,25.0,22.043,1,zero
3106,59,34716.69,88.4,0.038,10.6,0.04,0.04,0,zero
3107,59,32000.65,65.0,0.05,12.885,25.0,12.885,1,zero
3108,51,36197.72,69.1,0.099,27.593,15.892,15.892,0,zero
3109,50,44452.89,88.6,0.074,27.556,25.0,25.0,0,zero
3110,38,34157.43,62.9,0.098,17.458,20.528,17.458,1,zero
3111,41,42168.88,80.2,0.049,45.833,20.473,20.473,0,zero
3112,42,57018.5,67.9,0.116,8.508,25.0,8.508,1,zero
3113,53,30164.03,61.6,0.101,14.741,25.0,14.741,1,zero
3114,44,34726.38,66.2,0.048,11.777,25.0,11.777,1,zero
3115,51,47692.72,75.7,0.08,12.172,5.72,5.72,0,zero
3116,42,57967.55,80.1,0.04,24.284,8.47,8.47,0,zero
3117,28,25092.28,72.3,0.063,2.947,15.432,2.947,1,zero
3118,25,19590.35,54.0,0.089,8.457,1.662,1.662,0,zero
3119,25,39992.72,76.4,0.06,10.194,25.0,10.194,1,zero
3120,50,38753.48,68.6,0.089,5.378,10.922,5.378,1,zero
3121,44,48402.03,59.0,0.052,11.686,25.0,11.686,1,zero
3122,47,46570.72,73.5,0.095,24.697,0.767,0.767,0,zero
3123,34,39592.44,81.3,0.062,10.409,21.226,10.409,1,zero
3124,35,52590.58,70.1,0.101,20.254,9.597,9.597,0,zero
3125,29,31827.79,79.2,0.042,27.923,2.956,2.956,0,zero
3126,25,42538.97,74.6,0.063,13.045,14.187,13.045,1,zero
3127,41,25411.51,74.8,0.072,27.023,23.809,23.809,0,zero
3128,46,39494.46,66.9,0.068,25.139,25.0,25.0,0,zero
3129,58,22466.42,78.2,0.069,6.183,25.0,6.183,1,zero
3130,53,26609.88,79.1,0.07,33.103,25.0,25.0,0,zero
3131,28,60513.42,77.9,0.119,32.624,25.0,25.0,0,zero
3132,29,18105.55,66.9,0.047,9.081,25.0,9.081,1,zero
3133,35,37400.18,79.9,0.099,22.427,18.525,18.525,0,zero
3134,45,49926.58,73.9,0.08,22.305,23.736,22.305,1,zero
3135,59,66656.27,60.3,0.067,18.991,17.516,17.516,0,zero
3136,36,42124.9,66.2,0.087,22.217,25.0,22.217,1,zero
3137,50,42810.64,64.7,0.107,7.997,12.139,7.997,1,zero
3138,43,40476.22,50.1,0.072,32.14,7.977,7.977,0,zero
3139,31,52686.81,80.0,0.108,39.699,25.0,25.0,0,zero
3140,31,45180.44,100.0,0.038,40.873,12.305,12.305,0,zero
3141,50,33098.95,82.1,0.089,2.173,25.0,2.173,1,zero
3142,29,53386.14,71.6,0.06,27.084,25.0,25.0,0,zero
3143,45,34453.71,64.8,0.065,17.703,20.495,17.703,1,zero
3144,38,20818.05,60.7,0.081,19.121,25.0,19.121,1,zero
3145,28,20856.11,71.5,0.073,31.727,8.709,8.709,0,zero
3146,47,37587.18,79.7,0.064,30.89,25.0,25.0,0,zero
3147,44,41236.5,63.3,0.058,12.346,8.248,8.248,0,zero
3148,39,51467.55,95.6,0.086,45.931,2.951,2.951,0,zero
3149,53,47689.8,56.2,0.076,0.282,25.0,0.282,1,zero
3150,32,40958.21,72.2,0.059,14.493,11.375,11.375,0,zero
3151,43,52138.13,70.7,0.048,7.195,25.0,7.195,1,zero
3152,52,40152.85,70.1,0.1,23.285,12.305,12.305,0,zero
3153,51,24514.17,64.3,0.102,19.673,25.0,19.673,1,zero
3154,28,21898.57,70.8,0.049,9.406,1.966,1.966,0,zero
3155,39,55344.25,65.5,0.054,15.784,25.0,15.784,1,zero
3156,59,15000.0,82.9,0.052,25.877,18.978,18.978,0,zero
3157,25,37591.11,86.2,0.11,22.907,17.999,17.999,0,zero
3158,27,75781.52,66.1,0.1,29.523,25.0,25.0,0,zero
3159,48,45510.8,53.6,0.037,13.761,25.0,13.761,1,zero
3160,51,37497.49,73.2,0.105,16.72,25.0,16.72,1,zero
3161,58,19786.46,72.8,0.033,22.539,17.88,17.88,0,zero
3162,53,59408.45,71.1,0.053,14.377,25.0,14.377,1,zero
3163,48,54565.93,75.3,0.113,8.186,3.936,3.936,0,zero
3164,48,48217.56,83.8,0.108,8.536,25.0,8.536,1,zero
3165,28,39993.28,78.3,0.1,2.731,9.155,2.731,1,zero
3166,27,46864.15,75.3,0.071,24.339,23.32,23.32,0,zero
3167,58,38216.55,77.5,0.059,27.154,25.0,25.0,0,zero
3168,47,28320.87,72.5,0.109,15.636,25.0,15.636,1,zero
3169,47,51476.02,60.5,0.089,43.976,25.0,25.0,0,zero
3170,29,39392.1,84.5,0.057,43.586,25.0,25.0,0,zero
3171,55,46263.33,71.0,0.072,13.724,25.0,13.724,1,zero
3172,30,38546.52,60.5,0.109,14.726,1.426,1.426,0,zero
3173,34,45541.83,58.7,0.111,18.766,25.0,18.766,1,zero
3174,31,39826.09,60.8,0.089,5.887,25.0,5.887,1,zero
3175,45,38889.4,57.7,0.096,14.243,13.188,13.188,0,zero
3176,44,40359.88,76.7,0.034,16.167,25.0,16.167,1,zero
3177,27,75530.44,68.2,0.084,38.77,25.0,25.0,0,zero
3178,46,49628.88,77.8,0.092,19.038,25.0,19.038,1,zero
3179,28,71032.7,81.7,0.032,25.761,16.655,16.655,0,zero
3180,52,39902.77,79.1,0.106,15.814,14.472,14.472,0,zero
3181,36,36291.3,76.3,0.114,12.232,25.0,12.232,1,zero
3182,29,27109.64,72.9,0.051,8.562,13.492,8.562,1,zero
3183,37,59238.77,68.1,0.106,26.241,25.0,25.0,0,zero
3184,47,29137.78,68.8,0.09,8.014,25.0,8.014,1,zero
3185,54,61714.73,75.8,0.082,34.718,25.0,25.0,0,zero
3186,49,27805.74,60.4,0.106,5.149,25.0,5.149,1,zero
3187,51,50639.92,69.5,0.056,18.717,6.763,6.763,0,zero
3188,38,20907.91,62.6,0.101,11.883,2.303,2.303,0,zero
3189,40,34696.53,81.7,0.058,8.853,24.956,8.853,1,zero
3190,46,40264.98,77.2,0.101,13.21,25.0,13.21,1,zero
3191,45,32830.11,91.4,0.071,21.237,11.643,11.643,0,zero
3192,45,37968.08,62.4,0.041,10.027,25.0,10.027,1,zero
3193,32,38025.46,63.5,0.064,6.188,24.119,6.188,1,zero
3194,40,49683.2,70.6,0.051,22.725,25.0,22.725,1,zero
3195,55,15000.0,62.7,0.039,4.891,4.216,4.216,0,zero
3196,34,33244.96,75.4,0.04,23.043,11.204,11.204,0,zero
3197,56,55055.64,69.5,0.1,24.924,25.0,24.924,1,zero
3198,58,46749.76,65.1,0.109,4.652,25.0,4.652,1,zero
3199,33,55255.44,80.9,0.113,20.263,7.738,7.738,0,zero
3200,41,49105.47,51.5,0.107,12.535,25.0,12.535,1,zero
3201,35,26997.82,75.4,0.105,16.867,23.391,16.867,1,zero
3202,56,47930.77,64.5,0.036,10.508,23.539,10.508,1,zero
3203,34,41202.31,78.2,0.101,15.603,25.0,15.603,1,zero
3204,46,67216.74,80.6,0.1,2.384,25.0,2.384,1,zero
3205,41,49625.97,47.2,0.042,5.973,11.052,5.973,1,zero
3206,28,46280.41,67.9,0.09,21.746,25.0,21.746,1,zero
3207,49,48033.09,70.6,0.071,8.709,18.421,8.709,1,zero
3208,45,45626.15,46.4,0.111,5.053,21.242,5.053,1,zero
3209,25,45301.61,72.3,0.093,15.212,23.019,15.212,1,zero
3210,49,36804.48,64.7,0.116,5.344,25.0,5.344,1,zero
3211,41,46425.67,57.9,0.039,4.189,25.0,4.189,1,zero
3212,48,51381.6,63.5,0.034,11.122,7.136,7.136,0,zero
3213,26,52723.94,61.8,0.118,9.293,8.812,8.812,0,zero
3214,39,51269.4,64.3,0.037,30.443,7.577,7.577,0,zero
3215,56,58096.76,71.9,0.065,4.479,25.0,4.479,1,zero
3216,30,53474.71,79.8,0.088,34.835,18.812,18.812,0,zero
3217,25,47542.21,69.2,0.109,16.562,0.85,0.85,0,zero
3218,47,26276.07,81.0,0.053,17.444,18.21,17.444,1,zero
3219,41,26280.78,59.5,0.033,2.972,25.0,2.972,1,zero
3220,58,37022.39,71.5,0.077,23.653,1.651,1.651,0,zero
3221,53,40561.04,91.1,0.072,24.261,1.546,1.546,0,zero
3222,33,56776.02,54.1,0.058,8.432,25.0,8.432,1,zero
3223,37,15000.0,53.7,0.109,5.017,5.208,5.017,1,zero
3224,30,27601.52,82.8,0.097,20.391,25.0,20.391,1,zero
3225,30,37669.35,72.2,0.107,34.525,16.886,16.886,0,zero
3226,44,28037.71,64.0,0.045,11.228,15.854,11.228,1,zero
3227,27,30422.71,58.7,0.092,13.831,8.934,8.934,0,zero
3228,41,34010.05,69.6,0.118,7.628,25.0,7.628,1,zero
3229,36,28650.09,71.3,0.085,11.342,16.0,11.342,1,zero
3230,25,30730.91,71.4,0.045,12.238,2.986,2.986,0,zero
3231,41,56358.79,58.6,0.12,12.311,5.738,5.738,0,zero
3232,27,47371.82,66.6,0.078,2.902,22.262,2.902,1,zero
3233,50,49167.32,64.3,0.106,2.879,8.558,2.879,1,zero
3234,39,39590.53,76.5,0.043,23.575,25.0,23.575,1,zero
3235,56,52133.26,59.2,0.09,16.934,6.275,6.275,0,zero
3236,56,50173.58,70.8,0.112,9.855,1.041,1.041,0,zero
3237,28,47182.45,96.3,0.078,50.653,12.51,12.51,0,zero
3238,42,32150.03,58.5,0.056,7.954,22.312,7.954,1,zero
3239,43,34695.55,62.5,0.041,11.438,20.482,11.438,1,zero
3240,59,52697.56,69.1,0.057,20.795,6.323,6.323,0,zero
3241,38,33799.2,40.6,0.062,16.282,22.748,16.282,1,zero
3242,57,24537.71,55.7,0.094,14.304,25.0,14.304,1,zero
3243,38,33567.78,73.1,0.046,2.759,25.0,2.759,1,zero
3244,58,58712.87,68.2,0.04,8.4,0.698,0.698,0,zero
3245,28,33579.56,80.5,0.065,23.862,25.0,23.862,1,zero
3246,48,43931.86,67.6,0.071,10.816,25.0,10.816,1,zero
3247,53,32611.74,66.7,0.087,2.363,1.998,1.998,0,zero
3248,43,49161.11,63.0,0.094,17.561,23.056,17.561,1,zero
3249,30,46441.59,66.6,0.11,14.976,25.0,14.976,1,zero
3250,57,22105.78,57.9,0.056,6.707,25.0,6.707,1,zero
3251,43,43216.38,68.5,0.078,9.751,25.0,9.751,1,zero
3252,25,19808.96,60.3,0.063,0.959,25.0,0.959,1,zero
3253,29,33351.19,57.9,0.03,8.113,9.697,8.113,1,zero
3254,51,39862.79,63.6,0.082,11.696,16.982,11.696,1,zero
3255,40,62162.39,74.5,0.103,14.044,25.0,14.044,1,zero
3256,30,43814.95,71.4,0.033,38.873,16.193,16.193,0,zero
3257,37,30794.97,76.7,0.03,7.206,25.0,7.206,1,zero
3258,59,36193.48,60.8,0.096,17.85,25.0,17.85,1,zero
3259,43,51090.36,69.9,0.092,14.476,25.0,14.476,1,zero
3260,36,30957.8,87.0,0.067,11.395,4.625,4.625,0,zero
3261,40,53163.74,84.0,0.09,14.804,25.0,14.804,1,zero
3262,34,33723.38,57.3,0.116,9.286,11.632,9.286,1,zero
3263,49,29016.17,59.9,0.052,11.041,25.0,11.041,1,zero
3264,44,34107.96,87.0,0.052,12.896,25.0,12.896,1,zero
3265,55,20604.59,74.5,0.047,12.916,3.701,3.701,0,zero
3266,28,15000.0,68.1,0.095,10.667,11.657,10.667,1,zero
3267,47,39009.58,67.0,0.062,17.924,25.0,17.924,1,zero
3268,26,39192.43,72.3,0.119,20.922,16.76,16.76,0,zero
3269,46,43077.54,72.4,0.094,8.89,1.459,1.459,0,zero
3270,32,38950.31,64.7,0.063,27.427,2.182,2.182,0,zero
3271,31,67951.04,68.4,0.043,45.319,25.0,25.0,0,zero
3272,38,42020.91,64.3,0.083,43.533,11.074,11.074,0,zero
3273,27,23482.45,71.7,0.057,7.656,25.0,7.656,1,zero
3274,40,26561.02,62.6,0.111,19.167,14.815,14.815,0,zero
3275,43,40003.66,57.3,0.07,24.267,12.982,12.982,0,zero
3276,42,34774.88,84.8,0.056,20.94,10.273,10.273,0,zero
3277,40,25258.24,69.3,0.083,12.337,22.635,12.337,1,zero
3278,32,39293.82,87.0,0.042,51.027,25.0,25.0,0,zero
3279,57,39469.31,50.7,0.081,24.397,25.0,24.397,1,zero
3280,36,59148.32,55.5,0.035,25.704,14.269,14.269,0,zero
3281,35,29006.92,74.7,0.085,11.455,2.219,2.219,0,zero
3282,29,34987.27,69.3,0.078,27.717,25.0,25.0,0,zero
3283,51,59111.4,58.4,0.077,5.132,22.747,5.132,1,zero
3284,36,43943.03,81.4,0.092,12.881,11.552,11.552,0,zero
3285,41,28936.54,61.3,0.034,35.383,22.303,22.303,0,zero
3286,30,31423.21,82.0,0.071,29.605,25.0,25.0,0,zero
3287,57,25430.09,69.3,0.07,21.174,5.134,5.134,0,zero
3288,29,40927.27,59.3,0.071,19.544,25.0,19.544,1,zero
3289,52,52373.92,63.3,0.118,11.507,9.158,9.158,0,zero
3290,38,59570.82,83.7,0.043,68.809,18.632,18.632,0,zero
3291,29,22164.62,67.0,0.092,9.313,14.985,9.313,1,zero
3292,57,50429.41,79.7,0.066,23.564,25.0,23.564,1,zero
3293,43,41971.75,84.0,0.076,19.301,25.0,19.301,1,zero
3294,46,36856.84,69.2,0.099,7.448,25.0,7.448,1,zero
3295,29,34991.94,67.8,0.044,2.307,22.32,2.307,1,zero
3296,26,16948.82,66.0,0.099,10.209,10.368,10.209,1,zero
3297,54,47655.98,73.5,0.036,17.095,20.073,17.095,1,zero
3298,28,24173.72,85.1,0.073,8.659,12.377,8.659,1,zero
3299,57,31021.65,57.7,0.097,7.744,25.0,7.744,1,zero
3300,37,45015.82,72.2,0.047,22.69,21.871,21.871,0,zero
3301,44,18200.37,71.8,0.099,14.268,25.0,14.268,1,zero
3302,31,24150.47,52.0,0.045,3.026,13.666,3.026,1,zero
3303,39,54623.95,61.1,0.102,21.982,24.735,21.982,1,zero
3304,47,41464.71,63.2,0.072,3.406,25.0,3.406,1,zero
3305,38,32053.58,77.6,0.092,2.532,21.608,2.532,1,zero
3306,47,41511.95,79.4,0.113,6.597,4.647,4.647,0,zero
3307,43,48033.72,51.2,0.067,17.939,15.107,15.107,0,zero
3308,53,53497.21,76.4,0.051,4.266,25.0,4.266,1,zero
3309,44,26650.78,75.1,0.108,1.702,10.788,1.702,1,zero
3310,53,27701.94,75.8,0.045,4.647,12.168,4.647,1,zero
3311,48,47300.12,71.5,0.087,34.454,25.0,25.0,0,zero
3312,42,47684.95,79.5,0.113,34.31,1.054,1.054,0,zero
3313,34,23872.37,81.7,0.091,4.706,11.718,4.706,1,zero
3314,32,28152.27,53.7,0.048,9.206,21.087,9.206,1,zero
3315,50,37675.03,69.5,0.044,30.647,23.283,23.283,0,zero
3316,53,40282.91,67.5,0.053,4.547,16.466,4.547,1,zero
3317,34,40623.16,64.3,0.065,5.635,25.0,5.635,1,zero
3318,41,23688.11,65.5,0.044,3.928,18.371,3.928,1,zero
3319,26,40501.93,71.9,0.102,47.793,17.537,17.537,0,zero
3320,30,31391.55,57.0,0.062,20.851,19.226,19.226,0,zero
3321,29,26004.19,76.7,0.114,8.199,12.633,8.199,1,zero
3322,52,39868.05,66.3,0.106,2.641,11.448,2.641,1,zero
3323,29,38644.08,78.7,0.112,43.892,3.979,3.979,0,zero
3324,42,49620.32,63.8,0.057,15.051,21.095,15.051,1,zero
3325,50,29668.38,63.3,0.082,12.346,1.115,1.115,0,zero
3326,44,42822.05,60.5,0.059,9.484,6.686,6.686,0,zero
3327,51,21175.9,63.9,0.053,14.583,12.998,12.998,0,zero
3328,36,36701.73,62.0,0.085,7.522,24.29,7.522,1,zero
3329,31,45564.13,74.3,0.104,29.867,19.649,19.649,0,zero
3330,27,46576.25,80.5,0.038,14.552,9.217,9.217,0,zero
3331,34,46658.01,73.9,0.055,7.074,25.0,7.074,1,zero
3332,58,49652.51,69.2,0.048,13.905,25.0,13.905,1,zero
3333,49,34650.52,74.9,0.102,20.435,25.0,20.435,1,zero
3334,59,45948.71,69.6,0.114,9.695,25.0,9.695,1,zero
3335,40,62424.94,70.3,0.037,4.07,25.0,4.07,1,zero
3336,26,34394.41,66.9,0.064,19.051,7.788,7.788,0,zero
3337,48,56562.38,78.4,0.112,23.588,22.684,22.684,0,zero
3338,34,50517.68,44.3,0.061,23.006,25.0,23.006,1,zero
3339,46,36804.12,48.7,0.094,8.942,17.637,8.942,1,zero
3340,50,37805.49,80.3,0.039,5.332,25.0,5.332,1,zero
3341,51,41420.83,68.0,0.07,15.246,25.0,15.246,1,zero
3342,53,49841.98,79.2,0.075,11.994,25.0,11.994,1,zero
3343,44,44831.62,63.9,0.098,31.612,7.078,7.078,0,zero
3344,51,34300.03,86.7,0.056,14.964,25.0,14.964,1,zero
3345,44,15015.36,68.6,0.054,9.928,18.544,9.928,1,zero
3346,43,48066.09,74.5,0.057,12.857,25.0,12.857,1,zero
3347,44,16810.03,65.5,0.08,7.367,14.928,7.367,1,zero
3348,59,23608.24,61.0,0.109,7.992,16.3,7.992,1,zero
3349,26,35170.27,52.6,0.105,9.933,25.0,9.933,1,zero
3350,54,25431.06,77.9,0.035,22.755,0.994,0.994,0,zero
3351,58,43810.34,74.0,0.109,11.067,6.341,6.341,0,zero
3352,46,36445.74,70.9,0.039,9.957,14.608,9.957,1,zero
3353,27,49422.77,58.6,0.067,9.022,20.323,9.022,1,zero
3354,30,20707.39,84.2,0.099,19.4,25.0,19.4,1,zero
3355,39,32057.23,71.1,0.037,2.477,4.487,2.477,1,zero
3356,51,40050.39,77.0,0.034,14.196,1.286,1.286,0,zero
3357,34,40512.74,70.0,0.06,19.167,25.0,19.167,1,zero
3358,33,48328.44,59.1,0.096,12.696,1.89,1.89,0,zero
3359,57,29024.94,79.9,0.077,16.558,9.833,9.833,0,zero
3360,56,34383.88,74.5,0.068,15.669,2.356,2.356,0,zero
3361,30,46088.2,68.2,0.103,45.666,14.101,14.101,0,zero
3362,26,15000.0,74.3,0.099,13.34,9.083,9.083,0,zero
3363,53,44619.22,78.2,0.101,15.039,5.062,5.062,0,zero
3364,28,49167.38,76.6,0.071,13.983,25.0,13.983,1,zero
3365,25,23996.07,52.9,0.032,11.594,9.085,9.085,0,zero
3366,43,36219.72,55.1,0.045,2.13,25.0,2.13,1,zero
3367,50,57911.92,77.3,0.097,24.172,25.0,24.172,1,zero
3368,49,47917.94,63.0,0.098,9.692,20.92,9.692,1,zero
3369,34,45363.67,59.5,0.118,16.291,25.0,16.291,1,zero
3370,39,51891.51,73.7,0.047,12.896,4.661,4.661,0,zero
3371,46,61654.54,59.2,0.041,22.83,25.0,22.83,1,zero
3372,45,40222.41,65.2,0.042,13.539,13.198,13.198,0,zero
3373,46,35113.73,78.5,0.047,14.816,20.782,14.816,1,zero
3374,58,51862.46,54.9,0.078,26.703,25.0,25.0,0,zero
3375,54,37750.56,56.3,0.118,13.417,25.0,13.417,1,zero
3376,49,28863.78,53.9,0.083,6.102,4.02,4.02,0,zero
3377,52,33519.2,61.4,0.077,10.862,10.105,10.105,0,zero
